exp_id,scenario,bias,seed,sim_time,network_type,window_count,json_file,jsonl_file,timestamp
extended-20260214-normal-normal-seed402,normal,0,402,200.0,very_dense,2000,sim/ns3/artifacts/extended-20260214-normal-normal-seed402/mlo_output.json,sim/ns3/artifacts/extended-20260214-normal-normal-seed402/telemetry.jsonl,2026-02-14T21:44:36+05:30
extended-20260214-normal-normal-seed412,normal,0,412,200.0,very_dense,2000,sim/ns3/artifacts/extended-20260214-normal-normal-seed412/mlo_output.json,sim/ns3/artifacts/extended-20260214-normal-normal-seed412/telemetry.jsonl,2026-02-14T22:07:29+05:30
extended-20260214-normal-normal-seed410,normal,0,410,200.0,very_dense,2000,sim/ns3/artifacts/extended-20260214-normal-normal-seed410/mlo_output.json,sim/ns3/artifacts/extended-20260214-normal-normal-seed410/telemetry.jsonl,2026-02-14T22:07:35+05:30
extended-20260214-normal-normal-seed417,normal,0,417,200.0,very_dense,2000,sim/ns3/artifacts/extended-20260214-normal-normal-seed417/mlo_output.json,sim/ns3/artifacts/extended-20260214-normal-normal-seed417/telemetry.jsonl,2026-02-14T22:09:19+05:30
extended-20260214-normal-normal-seed416,normal,0,416,200.0,very_dense,2000,sim/ns3/artifacts/extended-20260214-normal-normal-seed416/mlo_output.json,sim/ns3/artifacts/extended-20260214-normal-normal-seed416/telemetry.jsonl,2026-02-14T22:09:37+05:30
extended-20260214-normal-normal-seed418,normal,0,418,200.0,very_dense,2000,sim/ns3/artifacts/extended-20260214-normal-normal-seed418/mlo_output.json,sim/ns3/artifacts/extended-20260214-normal-normal-seed418/telemetry.jsonl,2026-02-14T22:09:55+05:30
extended-20260214-normal-normal-seed419,normal,0,419,200.0,very_dense,2000,sim/ns3/artifacts/extended-20260214-normal-normal-seed419/mlo_output.json,sim/ns3/artifacts/extended-20260214-normal-normal-seed419/telemetry.jsonl,2026-02-14T22:10:07+05:30
extended-20260214-normal-normal-seed415,normal,0,415,200.0,very_dense,2000,sim/ns3/artifacts/extended-20260214-normal-normal-seed415/mlo_output.json,sim/ns3/artifacts/extended-20260214-normal-normal-seed415/telemetry.jsonl,2026-02-14T22:10:32+05:30
extended-20260214-normal-normal-seed411,normal,0,411,200.0,very_dense,2000,sim/ns3/artifacts/extended-20260214-normal-normal-seed411/mlo_output.json,sim/ns3/artifacts/extended-20260214-normal-normal-seed411/telemetry.jsonl,2026-02-14T22:11:39+05:30
extended-20260214-normal-normal-seed414,normal,0,414,200.0,very_dense,2000,sim/ns3/artifacts/extended-20260214-normal-normal-seed414/mlo_output.json,sim/ns3/artifacts/extended-20260214-normal-normal-seed414/telemetry.jsonl,2026-02-14T22:12:20+05:30
extended-20260214-normal-normal-seed413,normal,0,413,200.0,very_dense,2000,sim/ns3/artifacts/extended-20260214-normal-normal-seed413/mlo_output.json,sim/ns3/artifacts/extended-20260214-normal-normal-seed413/telemetry.jsonl,2026-02-14T22:12:51+05:30
extended-20260214-positive-bias_0500-seed100,positive,500,100,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_0500-seed100/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_0500-seed100/telemetry.jsonl,2026-02-14T22:23:53+05:30
extended-20260214-positive-bias_0250-seed100,positive,250,100,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_0250-seed100/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_0250-seed100/telemetry.jsonl,2026-02-14T22:26:44+05:30
extended-20260214-positive-bias_0050-seed100,positive,50,100,200.0,light,2000,sim/ns3/artifacts/extended-20260214-positive-bias_0050-seed100/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_0050-seed100/telemetry.jsonl,2026-02-14T22:28:52+05:30
extended-20260214-positive-bias_0050-seed101,positive,50,101,200.0,light,2000,sim/ns3/artifacts/extended-20260214-positive-bias_0050-seed101/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_0050-seed101/telemetry.jsonl,2026-02-14T22:29:35+05:30
extended-20260214-positive-bias_0100-seed101,positive,100,101,200.0,light,2000,sim/ns3/artifacts/extended-20260214-positive-bias_0100-seed101/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_0100-seed101/telemetry.jsonl,2026-02-14T22:29:51+05:30
extended-20260214-normal-normal-seed421,normal,0,421,200.0,very_dense,2000,sim/ns3/artifacts/extended-20260214-normal-normal-seed421/mlo_output.json,sim/ns3/artifacts/extended-20260214-normal-normal-seed421/telemetry.jsonl,2026-02-14T22:31:23+05:30
extended-20260214-positive-bias_0250-seed101,positive,250,101,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_0250-seed101/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_0250-seed101/telemetry.jsonl,2026-02-14T22:32:23+05:30
extended-20260214-normal-normal-seed420,normal,0,420,200.0,very_dense,2000,sim/ns3/artifacts/extended-20260214-normal-normal-seed420/mlo_output.json,sim/ns3/artifacts/extended-20260214-normal-normal-seed420/telemetry.jsonl,2026-02-14T22:32:51+05:30
extended-20260214-positive-bias_0100-seed100,positive,100,100,200.0,light,2000,sim/ns3/artifacts/extended-20260214-positive-bias_0100-seed100/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_0100-seed100/telemetry.jsonl,2026-02-14T22:35:29+05:30
extended-20260214-normal-normal-seed422,normal,0,422,200.0,very_dense,2000,sim/ns3/artifacts/extended-20260214-normal-normal-seed422/mlo_output.json,sim/ns3/artifacts/extended-20260214-normal-normal-seed422/telemetry.jsonl,2026-02-14T22:37:19+05:30
extended-20260214-positive-bias_0100-seed109,positive,100,109,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_0100-seed109/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_0100-seed109/telemetry.jsonl,2026-02-14T22:52:56+05:30
extended-20260214-positive-bias_0050-seed104,positive,50,104,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_0050-seed104/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_0050-seed104/telemetry.jsonl,2026-02-14T22:53:38+05:30
extended-20260214-positive-bias_0050-seed107,positive,50,107,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_0050-seed107/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_0050-seed107/telemetry.jsonl,2026-02-14T22:53:57+05:30
extended-20260214-positive-bias_0050-seed103,positive,50,103,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_0050-seed103/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_0050-seed103/telemetry.jsonl,2026-02-14T22:54:01+05:30
extended-20260214-positive-bias_0050-seed100,positive,50,100,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_0050-seed100/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_0050-seed100/telemetry.jsonl,2026-02-14T22:54:44+05:30
extended-20260214-positive-bias_0050-seed105,positive,50,105,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_0050-seed105/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_0050-seed105/telemetry.jsonl,2026-02-14T22:55:38+05:30
extended-20260214-positive-bias_0050-seed106,positive,50,106,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_0050-seed106/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_0050-seed106/telemetry.jsonl,2026-02-14T22:56:53+05:30
extended-20260214-positive-bias_0050-seed102,positive,50,102,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_0050-seed102/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_0050-seed102/telemetry.jsonl,2026-02-14T23:00:52+05:30
extended-20260214-positive-bias_0100-seed108,positive,100,108,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_0100-seed108/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_0100-seed108/telemetry.jsonl,2026-02-14T23:00:54+05:30
extended-20260214-positive-bias_0050-seed101,positive,50,101,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_0050-seed101/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_0050-seed101/telemetry.jsonl,2026-02-14T23:01:24+05:30
extended-20260214-positive-bias_0250-seed117,positive,250,117,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_0250-seed117/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_0250-seed117/telemetry.jsonl,2026-02-14T23:12:18+05:30
extended-20260214-positive-bias_0250-seed119,positive,250,119,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_0250-seed119/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_0250-seed119/telemetry.jsonl,2026-02-14T23:12:27+05:30
extended-20260214-positive-bias_0250-seed118,positive,250,118,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_0250-seed118/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_0250-seed118/telemetry.jsonl,2026-02-14T23:16:03+05:30
extended-20260214-positive-bias_0100-seed115,positive,100,115,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_0100-seed115/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_0100-seed115/telemetry.jsonl,2026-02-14T23:16:51+05:30
extended-20260214-positive-bias_0250-seed116,positive,250,116,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_0250-seed116/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_0250-seed116/telemetry.jsonl,2026-02-14T23:19:07+05:30
extended-20260214-positive-bias_0100-seed111,positive,100,111,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_0100-seed111/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_0100-seed111/telemetry.jsonl,2026-02-14T23:19:14+05:30
extended-20260214-positive-bias_0100-seed110,positive,100,110,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_0100-seed110/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_0100-seed110/telemetry.jsonl,2026-02-14T23:19:16+05:30
extended-20260214-positive-bias_0100-seed114,positive,100,114,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_0100-seed114/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_0100-seed114/telemetry.jsonl,2026-02-14T23:19:57+05:30
extended-20260214-positive-bias_0100-seed113,positive,100,113,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_0100-seed113/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_0100-seed113/telemetry.jsonl,2026-02-14T23:21:26+05:30
extended-20260214-positive-bias_0100-seed112,positive,100,112,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_0100-seed112/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_0100-seed112/telemetry.jsonl,2026-02-14T23:21:30+05:30
extended-20260214-positive-bias_0500-seed126,positive,500,126,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_0500-seed126/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_0500-seed126/telemetry.jsonl,2026-02-14T23:31:01+05:30
extended-20260214-positive-bias_0500-seed127,positive,500,127,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_0500-seed127/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_0500-seed127/telemetry.jsonl,2026-02-14T23:31:23+05:30
extended-20260214-positive-bias_0500-seed128,positive,500,128,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_0500-seed128/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_0500-seed128/telemetry.jsonl,2026-02-14T23:31:32+05:30
extended-20260214-positive-bias_0500-seed129,positive,500,129,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_0500-seed129/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_0500-seed129/telemetry.jsonl,2026-02-14T23:31:56+05:30
extended-20260214-positive-bias_0250-seed120,positive,250,120,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_0250-seed120/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_0250-seed120/telemetry.jsonl,2026-02-14T23:32:38+05:30
extended-20260214-positive-bias_0250-seed121,positive,250,121,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_0250-seed121/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_0250-seed121/telemetry.jsonl,2026-02-14T23:32:50+05:30
extended-20260214-positive-bias_0500-seed125,positive,500,125,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_0500-seed125/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_0500-seed125/telemetry.jsonl,2026-02-14T23:32:54+05:30
extended-20260214-positive-bias_0500-seed124,positive,500,124,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_0500-seed124/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_0500-seed124/telemetry.jsonl,2026-02-14T23:35:56+05:30
extended-20260214-positive-bias_0250-seed123,positive,250,123,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_0250-seed123/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_0250-seed123/telemetry.jsonl,2026-02-14T23:37:05+05:30
extended-20260214-positive-bias_0250-seed122,positive,250,122,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_0250-seed122/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_0250-seed122/telemetry.jsonl,2026-02-14T23:37:06+05:30
extended-20260214-positive-bias_1000-seed135,positive,1000,135,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_1000-seed135/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_1000-seed135/telemetry.jsonl,2026-02-14T23:45:56+05:30
extended-20260214-positive-bias_1000-seed132,positive,1000,132,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_1000-seed132/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_1000-seed132/telemetry.jsonl,2026-02-14T23:46:20+05:30
extended-20260214-positive-bias_0500-seed130,positive,500,130,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_0500-seed130/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_0500-seed130/telemetry.jsonl,2026-02-14T23:46:23+05:30
extended-20260214-positive-bias_1000-seed139,positive,1000,139,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_1000-seed139/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_1000-seed139/telemetry.jsonl,2026-02-14T23:46:50+05:30
extended-20260214-positive-bias_1000-seed133,positive,1000,133,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_1000-seed133/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_1000-seed133/telemetry.jsonl,2026-02-14T23:47:01+05:30
extended-20260214-positive-bias_1000-seed138,positive,1000,138,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_1000-seed138/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_1000-seed138/telemetry.jsonl,2026-02-14T23:47:13+05:30
extended-20260214-positive-bias_0500-seed131,positive,500,131,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_0500-seed131/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_0500-seed131/telemetry.jsonl,2026-02-14T23:47:42+05:30
extended-20260214-positive-bias_1000-seed134,positive,1000,134,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_1000-seed134/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_1000-seed134/telemetry.jsonl,2026-02-14T23:50:08+05:30
extended-20260214-positive-bias_1000-seed136,positive,1000,136,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_1000-seed136/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_1000-seed136/telemetry.jsonl,2026-02-14T23:50:08+05:30
extended-20260214-positive-bias_1000-seed137,positive,1000,137,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_1000-seed137/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_1000-seed137/telemetry.jsonl,2026-02-14T23:50:24+05:30
extended-20260214-positive-bias_5000-seed149,positive,5000,149,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_5000-seed149/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_5000-seed149/telemetry.jsonl,2026-02-14T23:54:51+05:30
extended-20260214-positive-bias_2500-seed146,positive,2500,146,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_2500-seed146/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_2500-seed146/telemetry.jsonl,2026-02-14T23:55:13+05:30
extended-20260214-positive-bias_2500-seed141,positive,2500,141,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_2500-seed141/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_2500-seed141/telemetry.jsonl,2026-02-14T23:55:17+05:30
extended-20260214-positive-bias_2500-seed142,positive,2500,142,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_2500-seed142/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_2500-seed142/telemetry.jsonl,2026-02-14T23:55:22+05:30
extended-20260214-positive-bias_2500-seed140,positive,2500,140,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_2500-seed140/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_2500-seed140/telemetry.jsonl,2026-02-14T23:55:24+05:30
extended-20260214-positive-bias_2500-seed145,positive,2500,145,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_2500-seed145/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_2500-seed145/telemetry.jsonl,2026-02-14T23:55:29+05:30
extended-20260214-positive-bias_2500-seed144,positive,2500,144,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_2500-seed144/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_2500-seed144/telemetry.jsonl,2026-02-14T23:56:08+05:30
extended-20260214-positive-bias_5000-seed148,positive,5000,148,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_5000-seed148/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_5000-seed148/telemetry.jsonl,2026-02-14T23:56:25+05:30
extended-20260214-positive-bias_2500-seed143,positive,2500,143,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_2500-seed143/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_2500-seed143/telemetry.jsonl,2026-02-14T23:57:25+05:30
extended-20260214-positive-bias_2500-seed147,positive,2500,147,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_2500-seed147/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_2500-seed147/telemetry.jsonl,2026-02-14T23:57:30+05:30
extended-20260214-positive-bias_10000-seed159,positive,10000,159,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_10000-seed159/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_10000-seed159/telemetry.jsonl,2026-02-14T23:59:55+05:30
extended-20260214-positive-bias_5000-seed151,positive,5000,151,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_5000-seed151/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_5000-seed151/telemetry.jsonl,2026-02-15T00:00:54+05:30
extended-20260214-positive-bias_5000-seed150,positive,5000,150,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_5000-seed150/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_5000-seed150/telemetry.jsonl,2026-02-15T00:01:01+05:30
extended-20260214-positive-bias_5000-seed152,positive,5000,152,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_5000-seed152/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_5000-seed152/telemetry.jsonl,2026-02-15T00:01:07+05:30
extended-20260214-positive-bias_5000-seed153,positive,5000,153,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_5000-seed153/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_5000-seed153/telemetry.jsonl,2026-02-15T00:01:08+05:30
extended-20260214-positive-bias_5000-seed154,positive,5000,154,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_5000-seed154/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_5000-seed154/telemetry.jsonl,2026-02-15T00:01:21+05:30
extended-20260214-positive-bias_5000-seed155,positive,5000,155,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_5000-seed155/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_5000-seed155/telemetry.jsonl,2026-02-15T00:01:27+05:30
extended-20260214-positive-bias_10000-seed156,positive,10000,156,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_10000-seed156/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_10000-seed156/telemetry.jsonl,2026-02-15T00:01:38+05:30
extended-20260214-positive-bias_10000-seed158,positive,10000,158,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_10000-seed158/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_10000-seed158/telemetry.jsonl,2026-02-15T00:01:44+05:30
extended-20260214-positive-bias_10000-seed157,positive,10000,157,200.0,moderate,2000,sim/ns3/artifacts/extended-20260214-positive-bias_10000-seed157/mlo_output.json,sim/ns3/artifacts/extended-20260214-positive-bias_10000-seed157/telemetry.jsonl,2026-02-15T00:01:45+05:30
extended-20260215-positive-bias_10000-seed161,positive,10000,161,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-positive-bias_10000-seed161/mlo_output.json,sim/ns3/artifacts/extended-20260215-positive-bias_10000-seed161/telemetry.jsonl,2026-02-15T00:05:27+05:30
extended-20260215-positive-bias_10000-seed162,positive,10000,162,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-positive-bias_10000-seed162/mlo_output.json,sim/ns3/artifacts/extended-20260215-positive-bias_10000-seed162/telemetry.jsonl,2026-02-15T00:05:51+05:30
extended-20260215-positive-bias_10000-seed160,positive,10000,160,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-positive-bias_10000-seed160/mlo_output.json,sim/ns3/artifacts/extended-20260215-positive-bias_10000-seed160/telemetry.jsonl,2026-02-15T00:06:04+05:30
extended-20260215-negative-bias_neg0050-seed100,negative,-50,100,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg0050-seed100/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg0050-seed100/telemetry.jsonl,2026-02-15T00:23:15+05:30
extended-20260215-negative-bias_neg0050-seed102,negative,-50,102,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg0050-seed102/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg0050-seed102/telemetry.jsonl,2026-02-15T00:23:32+05:30
extended-20260215-negative-bias_neg0050-seed105,negative,-50,105,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg0050-seed105/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg0050-seed105/telemetry.jsonl,2026-02-15T00:23:58+05:30
extended-20260215-negative-bias_neg0100-seed109,negative,-100,109,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg0100-seed109/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg0100-seed109/telemetry.jsonl,2026-02-15T00:24:04+05:30
extended-20260215-negative-bias_neg0050-seed103,negative,-50,103,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg0050-seed103/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg0050-seed103/telemetry.jsonl,2026-02-15T00:25:11+05:30
extended-20260215-negative-bias_neg0050-seed106,negative,-50,106,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg0050-seed106/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg0050-seed106/telemetry.jsonl,2026-02-15T00:25:36+05:30
extended-20260215-negative-bias_neg0100-seed108,negative,-100,108,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg0100-seed108/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg0100-seed108/telemetry.jsonl,2026-02-15T00:26:28+05:30
extended-20260215-negative-bias_neg0050-seed107,negative,-50,107,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg0050-seed107/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg0050-seed107/telemetry.jsonl,2026-02-15T00:27:19+05:30
extended-20260215-negative-bias_neg0050-seed101,negative,-50,101,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg0050-seed101/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg0050-seed101/telemetry.jsonl,2026-02-15T00:28:00+05:30
extended-20260215-negative-bias_neg0050-seed104,negative,-50,104,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg0050-seed104/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg0050-seed104/telemetry.jsonl,2026-02-15T00:28:37+05:30
extended-20260215-negative-bias_neg0100-seed115,negative,-100,115,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg0100-seed115/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg0100-seed115/telemetry.jsonl,2026-02-15T00:50:15+05:30
extended-20260215-negative-bias_neg0100-seed113,negative,-100,113,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg0100-seed113/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg0100-seed113/telemetry.jsonl,2026-02-15T00:50:23+05:30
extended-20260215-negative-bias_neg0100-seed110,negative,-100,110,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg0100-seed110/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg0100-seed110/telemetry.jsonl,2026-02-15T00:50:55+05:30
extended-20260215-negative-bias_neg0250-seed118,negative,-250,118,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg0250-seed118/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg0250-seed118/telemetry.jsonl,2026-02-15T00:50:57+05:30
extended-20260215-negative-bias_neg0250-seed119,negative,-250,119,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg0250-seed119/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg0250-seed119/telemetry.jsonl,2026-02-15T00:51:45+05:30
extended-20260215-negative-bias_neg0100-seed114,negative,-100,114,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg0100-seed114/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg0100-seed114/telemetry.jsonl,2026-02-15T00:52:46+05:30
extended-20260215-negative-bias_neg0100-seed111,negative,-100,111,200.0,moderate,2000,sim/ns3/artifacts/extended-20260215-negative-bias_neg0100-seed111/mlo_output.json,sim/ns3/artifacts/extended-20260215-negative-bias_neg0100-seed111/telemetry.jsonl,2026-02-15T00:52:56+05:30
